activityid subid variable value
10556 2 20 fBodyAccJerkstdZ -0.533201712745098
10557 3 20 fBodyAccJerkstdZ -0.405294896466667
10558 4 20 fBodyAccJerkstdZ -0.978458923030303
10559 5 20 fBodyAccJerkstdZ -0.963973097671233
10560 6 20 fBodyAccJerkstdZ -0.985707806323529
10561 1 21 fBodyAccJerkstdZ -0.443563412692308
10562 2 21 fBodyAccJerkstdZ -0.603127367234043
10563 3 21 fBodyAccJerkstdZ -0.293237567085333
10564 4 21 fBodyAccJerkstdZ -0.986845672352941
10565 5 21 fBodyAccJerkstdZ -0.979723339662921
10566 6 21 fBodyAccJerkstdZ -0.984925270666667
10567 1 22 fBodyAccJerkstdZ -0.343195610652174
10568 2 22 fBodyAccJerkstdZ -0.528567802619048
10569 3 22 fBodyAccJerkstdZ -0.535893778333333
10570 4 22 fBodyAccJerkstdZ -0.981272224354839
10571 5 22 fBodyAccJerkstdZ -0.984305238253968
10572 6 22 fBodyAccJerkstdZ -0.976833164027778
10573 1 23 fBodyAccJerkstdZ -0.00623647528983051
10574 2 23 fBodyAccJerkstdZ -0.46895638372549
10575 3 23 fBodyAccJerkstdZ -0.09851956305
10576 4 23 fBodyAccJerkstdZ -0.977936447205882
10577 5 23 fBodyAccJerkstdZ -0.976241315882353
10578 6 23 fBodyAccJerkstdZ -0.985502011944444
10579 1 24 fBodyAccJerkstdZ -0.511115619482759
10580 2 24 fBodyAccJerkstdZ -0.562727123050847
10581 3 24 fBodyAccJerkstdZ -0.328569968545455
10582 4 24 fBodyAccJerkstdZ -0.986008449264706
10583 5 24 fBodyAccJerkstdZ -0.979936740869565
10584 6 24 fBodyAccJerkstdZ -0.983185637916667
10585 1 25 fBodyAccJerkstdZ -0.690413386081081
10586 2 25 fBodyAccJerkstdZ -0.830526636615385
10587 3 25 fBodyAccJerkstdZ -0.734990064137931
10588 4 25 fBodyAccJerkstdZ -0.989156105538462
10589 5 25 fBodyAccJerkstdZ -0.987898048378378
10590 6 25 fBodyAccJerkstdZ -0.971885370136986
10591 1 26 fBodyAccJerkstdZ -0.396530418305085
10592 2 26 fBodyAccJerkstdZ -0.715726893818182
10593 3 26 fBodyAccJerkstdZ -0.3967016908
10594 4 26 fBodyAccJerkstdZ -0.990693114358974
10595 5 26 fBodyAccJerkstdZ -0.987428086216216
10596 6 26 fBodyAccJerkstdZ -0.989370490789474
10597 1 27 fBodyAccJerkstdZ -0.417957993859649
10598 2 27 fBodyAccJerkstdZ -0.657139420784314
10599 3 27 fBodyAccJerkstdZ -0.474755492045455
10600 4 27 fBodyAccJerkstdZ -0.989282516857143
10601 5 27 fBodyAccJerkstdZ -0.98820826225
10602 6 27 fBodyAccJerkstdZ -0.989901169864865
10603 1 28 fBodyAccJerkstdZ -0.574579748518519
10604 2 28 fBodyAccJerkstdZ -0.68790763372549
10605 3 28 fBodyAccJerkstdZ -0.48848835173913
10606 4 28 fBodyAccJerkstdZ -0.978327769444444
10607 5 28 fBodyAccJerkstdZ -0.973572051898734
10608 6 28 fBodyAccJerkstdZ -0.974530843125
10609 1 29 fBodyAccJerkstdZ -0.529034897169811
10610 2 29 fBodyAccJerkstdZ -0.710116591836735
10611 3 29 fBodyAccJerkstdZ -0.547320886875
10612 4 29 fBodyAccJerkstdZ -0.990445861666667
10613 5 29 fBodyAccJerkstdZ -0.991316374615385
10614 6 29 fBodyAccJerkstdZ -0.993107759855072
10615 1 30 fBodyAccJerkstdZ -0.575410267076923
10616 2 30 fBodyAccJerkstdZ -0.78475388
10617 3 30 fBodyAccJerkstdZ -0.535515048387097
10618 4 30 fBodyAccJerkstdZ -0.988971211935484
10619 5 30 fBodyAccJerkstdZ -0.973954338305085
10620 6 30 fBodyAccJerkstdZ -0.982281553142857
10621 1 1 fBodyGyrostdX -0.516691938736842
10622 2 1 fBodyGyrostdX -0.565892490754717
10623 3 1 fBodyGyrostdX -0.495422486102041
10624 4 1 fBodyGyrostdX -0.977904227021277
10625 5 1 fBodyGyrostdX -0.987497128679245
10626 6 1 fBodyGyrostdX -0.8822964508
10627 1 2 fBodyGyrostdX -0.604053019152542
10628 2 2 fBodyGyrostdX -0.476358845625
10629 3 2 fBodyGyrostdX -0.379436674361702
10630 4 2 fBodyGyrostdX -0.986808501521739
10631 5 2 fBodyGyrostdX -0.97498812462963
10632 6 2 fBodyGyrostdX -0.988860685833333
10633 1 3 fBodyGyrostdX -0.615121369827586
10634 2 3 fBodyGyrostdX -0.484820991355932
10635 3 3 fBodyGyrostdX -0.30863033105102
10636 4 3 fBodyGyrostdX -0.968013062884615
10637 5 3 fBodyGyrostdX -0.901985672459016
10638 6 3 fBodyGyrostdX -0.975986433709677
10639 1 4 fBodyGyrostdX -0.542646759
10640 2 4 fBodyGyrostdX -0.483548693461538
10641 3 4 fBodyGyrostdX -0.414919000955556
10642 4 4 fBodyGyrostdX -0.973333107
10643 5 4 fBodyGyrostdX -0.912464793928571
10644 6 4 fBodyGyrostdX -0.975094739444444
10645 1 5 fBodyGyrostdX -0.529392790178571
10646 2 5 fBodyGyrostdX -0.501685580212766
10647 3 5 fBodyGyrostdX -0.51494094106383
10648 4 5 fBodyGyrostdX -0.969390369318182
10649 5 5 fBodyGyrostdX -0.912780915714286
10650 6 5 fBodyGyrostdX -0.980705769807692
10651 1 6 fBodyGyrostdX -0.515323854385965
10652 2 6 fBodyGyrostdX -0.390248128039216
10653 3 6 fBodyGyrostdX -0.286724914610417
10654 4 6 fBodyGyrostdX -0.963407046545455
10655 5 6 fBodyGyrostdX -0.952817395263158
10656 6 6 fBodyGyrostdX -0.962164978596491
10657 1 7 fBodyGyrostdX -0.563615256666667
10658 2 7 fBodyGyrostdX -0.368636961470588
10659 3 7 fBodyGyrostdX -0.432730974446809
10660 4 7 fBodyGyrostdX -0.9427264225
10661 5 7 fBodyGyrostdX -0.947891986226415
10662 6 7 fBodyGyrostdX -0.962348254423077
10663 1 8 fBodyGyrostdX -0.234252005895833
10664 2 8 fBodyGyrostdX -0.409955580780488
10665 3 8 fBodyGyrostdX -0.302735102631579
10666 4 8 fBodyGyrostdX -0.985339301521739
10667 5 8 fBodyGyrostdX -0.974200997592593
10668 6 8 fBodyGyrostdX -0.967846360740741
10669 1 9 fBodyGyrostdX -0.507404512692308
10670 2 9 fBodyGyrostdX -0.361626377102041
10671 3 9 fBodyGyrostdX -0.423558773952381
10672 4 9 fBodyGyrostdX -0.9618360162
10673 5 9 fBodyGyrostdX -0.924738576444444
10674 6 9 fBodyGyrostdX -0.9463891504
10675 1 10 fBodyGyrostdX -0.458292932830189
10676 2 10 fBodyGyrostdX -0.34130162006383
10677 3 10 fBodyGyrostdX -0.339514358157895
10678 4 10 fBodyGyrostdX -0.989712360740741
10679 5 10 fBodyGyrostdX -0.932273942727273
10680 6 10 fBodyGyrostdX -0.96454456637931
10681 1 11 fBodyGyrostdX -0.623150268983051
10682 2 11 fBodyGyrostdX -0.517811645740741
10683 3 11 fBodyGyrostdX -0.397722757934783
10684 4 11 fBodyGyrostdX -0.989189512641509
10685 5 11 fBodyGyrostdX -0.981009115744681
10686 6 11 fBodyGyrostdX -0.982424585438596
10687 1 12 fBodyGyrostdX -0.5931428818
10688 2 12 fBodyGyrostdX -0.5604629635
10689 3 12 fBodyGyrostdX -0.4223632375
10690 4 12 fBodyGyrostdX -0.976339901372549
10691 5 12 fBodyGyrostdX -0.884385204098361
10692 6 12 fBodyGyrostdX -0.969254585333333
10693 1 13 fBodyGyrostdX -0.435714710526316
10694 2 13 fBodyGyrostdX -0.562911002545455
10695 3 13 fBodyGyrostdX -0.452190386808511
10696 4 13 fBodyGyrostdX -0.986714694081633
10697 5 13 fBodyGyrostdX -0.955818411578947
10698 6 13 fBodyGyrostdX -0.973446792419355
10699 1 14 fBodyGyrostdX -0.630082075932203
10700 2 14 fBodyGyrostdX -0.464742933888889
10701 3 14 fBodyGyrostdX -0.378882872733333
10702 4 14 fBodyGyrostdX -0.981573087222222
10703 5 14 fBodyGyrostdX -0.962741032833333
10704 6 14 fBodyGyrostdX -0.959740488627451
10705 1 15 fBodyGyrostdX -0.357633378703704
10706 2 15 fBodyGyrostdX -0.4372253275
10707 3 15 fBodyGyrostdX -0.351630000285714
10708 4 15 fBodyGyrostdX -0.988881930508475
10709 5 15 fBodyGyrostdX -0.948275234150943
10710 6 15 fBodyGyrostdX -0.958224495416667
10711 1 16 fBodyGyrostdX -0.673741136862745
10712 2 16 fBodyGyrostdX -0.509896031372549
10713 3 16 fBodyGyrostdX -0.470373498510638
10714 4 16 fBodyGyrostdX -0.982057861449275
10715 5 16 fBodyGyrostdX -0.973926885
10716 6 16 fBodyGyrostdX -0.977509583571429
10717 1 17 fBodyGyrostdX -0.504849290819672
10718 2 17 fBodyGyrostdX -0.5244683916875
10719 3 17 fBodyGyrostdX -0.393194731747826
10720 4 17 fBodyGyrostdX -0.99004126046875
10721 5 17 fBodyGyrostdX -0.981791318076923
10722 6 17 fBodyGyrostdX -0.977203498309859
10723 1 18 fBodyGyrostdX -0.734901390178571
10724 2 18 fBodyGyrostdX -0.60071129637931
10725 3 18 fBodyGyrostdX -0.513947089545455
10726 4 18 fBodyGyrostdX -0.992575399473684
10727 5 18 fBodyGyrostdX -0.962272711643836
10728 6 18 fBodyGyrostdX -0.993019371692308
10729 1 19 fBodyGyrostdX -0.108388809533846
10730 2 19 fBodyGyrostdX -0.4775147465
10731 3 19 fBodyGyrostdX 0.196613286661538
10732 4 19 fBodyGyrostdX -0.985576048219178
10733 5 19 fBodyGyrostdX -0.946607045616438
10734 6 19 fBodyGyrostdX -0.983944795060241
10735 1 20 fBodyGyrostdX -0.279931528352941
10736 2 20 fBodyGyrostdX -0.532021733921569
10737 3 20 fBodyGyrostdX -0.253365630644444
10738 4 20 fBodyGyrostdX -0.978433538484848
10739 5 20 fBodyGyrostdX -0.890525705068493
10740 6 20 fBodyGyrostdX -0.985154588529412
10741 1 21 fBodyGyrostdX -0.491859244230769
10742 2 21 fBodyGyrostdX -0.560968048723404
10743 3 21 fBodyGyrostdX -0.469790144111111
10744 4 21 fBodyGyrostdX -0.98955931
10745 5 21 fBodyGyrostdX -0.964530315842697
10746 6 21 fBodyGyrostdX -0.976226919888889
10747 1 22 fBodyGyrostdX -0.374496318695652
10748 2 22 fBodyGyrostdX -0.338139776690476
10749 3 22 fBodyGyrostdX -0.284532358444444
10750 4 22 fBodyGyrostdX -0.982373346290323
10751 5 22 fBodyGyrostdX -0.919851782380952
10752 6 22 fBodyGyrostdX -0.958030986944444
10753 1 23 fBodyGyrostdX -0.545051691694915
10754 2 23 fBodyGyrostdX -0.590430783921569
10755 3 23 fBodyGyrostdX -0.482598325037037
10756 4 23 fBodyGyrostdX -0.981523241176471
10757 5 23 fBodyGyrostdX -0.941698515588235
10758 6 23 fBodyGyrostdX -0.982665212638889
10759 1 24 fBodyGyrostdX -0.616915839310345
10760 2 24 fBodyGyrostdX -0.602945480677966
10761 3 24 fBodyGyrostdX -0.484894683818182
10762 4 24 fBodyGyrostdX -0.988891551764706
10763 5 24 fBodyGyrostdX -0.961885695217391
10764 6 24 fBodyGyrostdX -0.984713284166667
10765 1 25 fBodyGyrostdX -0.406678108108108
10766 2 25 fBodyGyrostdX -0.500119831476923
10767 3 25 fBodyGyrostdX -0.316252107741379
10768 4 25 fBodyGyrostdX -0.990550003076923
10769 5 25 fBodyGyrostdX -0.97266417
10770 6 25 fBodyGyrostdX -0.891308069041096
10771 1 26 fBodyGyrostdX -0.532999609491525
10772 2 26 fBodyGyrostdX -0.590812298
10773 3 26 fBodyGyrostdX -0.3981998635
10774 4 26 fBodyGyrostdX -0.991318436410256
10775 5 26 fBodyGyrostdX -0.975321645675676
10776 6 26 fBodyGyrostdX -0.990970119605263
10777 1 27 fBodyGyrostdX -0.642349125614035
10778 2 27 fBodyGyrostdX -0.574254281745098
10779 3 27 fBodyGyrostdX -0.390968436431818
10780 4 27 fBodyGyrostdX -0.988984618428571
10781 5 27 fBodyGyrostdX -0.970221836375
10782 6 27 fBodyGyrostdX -0.989382328918919
10783 1 28 fBodyGyrostdX -0.545480217777778
10784 2 28 fBodyGyrostdX -0.556383410588235
10785 3 28 fBodyGyrostdX -0.345453346086957
10786 4 28 fBodyGyrostdX -0.98161514125
10787 5 28 fBodyGyrostdX -0.886706768227848
10788 6 28 fBodyGyrostdX -0.958092114
10789 1 29 fBodyGyrostdX -0.654313559056604
10790 2 29 fBodyGyrostdX -0.350338205020408
10791 3 29 fBodyGyrostdX -0.319123137947917
10792 4 29 fBodyGyrostdX -0.990727755166667
10793 5 29 fBodyGyrostdX -0.979162564923077
10794 6 29 fBodyGyrostdX -0.994652185217391
10795 1 30 fBodyGyrostdX -0.399032346
10796 2 30 fBodyGyrostdX -0.503484236964615
10797 3 30 fBodyGyrostdX -0.278386596338226
10798 4 30 fBodyGyrostdX -0.988484803225806
10799 5 30 fBodyGyrostdX -0.911718163220339
10800 6 30 fBodyGyrostdX -0.974488400714286
10801 1 1 fBodyGyrostdY -0.0335081597884211
10802 2 1 fBodyGyrostdY 0.151538905566038
10803 3 1 fBodyGyrostdY -0.181414728657143
10804 4 1 fBodyGyrostdY -0.962345042553192
10805 5 1 fBodyGyrostdY -0.987107727735849
10806 6 1 fBodyGyrostdY -0.9512320494
10807 1 2 fBodyGyrostdY -0.533046952542373
10808 2 2 fBodyGyrostdY -0.459758488958333
10809 3 2 fBodyGyrostdY -0.458732747446809
10810 4 2 fBodyGyrostdY -0.977356188695652
10811 5 2 fBodyGyrostdY -0.97103605037037
10812 6 2 fBodyGyrostdY -0.981910616458333
10813 1 3 fBodyGyrostdY -0.568888673448276
10814 2 3 fBodyGyrostdY -0.556045947118644
10815 3 3 fBodyGyrostdY -0.553094540204082
10816 4 3 fBodyGyrostdY -0.939609988461538
10817 5 3 fBodyGyrostdY -0.923125941147541
10818 6 3 fBodyGyrostdY -0.977032495483871
10819 1 4 fBodyGyrostdY -0.654657770166667
10820 2 4 fBodyGyrostdY -0.489824279230769
10821 3 4 fBodyGyrostdY -0.691518367333333
10822 4 4 fBodyGyrostdY -0.954120419
10823 5 4 fBodyGyrostdY -0.945825840178571
10824 6 4 fBodyGyrostdY -0.956182500185185
10825 1 5 fBodyGyrostdY -0.502683380535714
10826 2 5 fBodyGyrostdY -0.403486393191489
10827 3 5 fBodyGyrostdY -0.431552775319149
10828 4 5 fBodyGyrostdY -0.947571471590909
10829 5 5 fBodyGyrostdY -0.931857811428571
10830 6 5 fBodyGyrostdY -0.977257800961538
10831 1 6 fBodyGyrostdY -0.332008706842105
10832 2 6 fBodyGyrostdY -0.31361857145098
10833 3 6 fBodyGyrostdY -0.235470976166667
10834 4 6 fBodyGyrostdY -0.944901470363636
10835 5 6 fBodyGyrostdY -0.942539174210526
10836 6 6 fBodyGyrostdY -0.945365097894737
10837 1 7 fBodyGyrostdY -0.290859379017544
10838 2 7 fBodyGyrostdY -0.579964614705882
10839 3 7 fBodyGyrostdY -0.351717743191489
10840 4 7 fBodyGyrostdY -0.93824472
10841 5 7 fBodyGyrostdY -0.945818157735849
10842 6 7 fBodyGyrostdY -0.939727873653846
10843 1 8 fBodyGyrostdY -0.1908057215
10844 2 8 fBodyGyrostdY -0.0478802512585366
10845 3 8 fBodyGyrostdY -0.0461356322868421
10846 4 8 fBodyGyrostdY -0.96892443326087
10847 5 8 fBodyGyrostdY -0.968055495925926
10848 6 8 fBodyGyrostdY -0.950316470925926
10849 1 9 fBodyGyrostdY -0.490990336346154
10850 2 9 fBodyGyrostdY -0.352033091612245
10851 3 9 fBodyGyrostdY -0.364282565714286
10852 4 9 fBodyGyrostdY -0.910583361
10853 5 9 fBodyGyrostdY -0.941950576888889
10854 6 9 fBodyGyrostdY -0.9231319366
10855 1 10 fBodyGyrostdY -0.204392821584906
10856 2 10 fBodyGyrostdY 0.171735785297872
10857 3 10 fBodyGyrostdY -0.343237004473684
10858 4 10 fBodyGyrostdY -0.983579646666667
10859 5 10 fBodyGyrostdY -0.958399857954545
10860 6 10 fBodyGyrostdY -0.953453496551724
10861 1 11 fBodyGyrostdY -0.453663184067797
10862 2 11 fBodyGyrostdY -0.153787850538889
10863 3 11 fBodyGyrostdY -0.481127494565217
10864 4 11 fBodyGyrostdY -0.982137919056604
10865 5 11 fBodyGyrostdY -0.994353086595745
10866 6 11 fBodyGyrostdY -0.982660631754386
10867 1 12 fBodyGyrostdY -0.4437983296
10868 2 12 fBodyGyrostdY -0.483918390576923
10869 3 12 fBodyGyrostdY -0.518923134565217
10870 4 12 fBodyGyrostdY -0.959040695686274
10871 5 12 fBodyGyrostdY -0.938529853770492
10872 6 12 fBodyGyrostdY -0.955343675666667
10873 1 13 fBodyGyrostdY -0.318618506122807
10874 2 13 fBodyGyrostdY -0.364283258727273
10875 3 13 fBodyGyrostdY -0.24966032923617
10876 4 13 fBodyGyrostdY -0.97827070877551
10877 5 13 fBodyGyrostdY -0.97142515122807
10878 6 13 fBodyGyrostdY -0.959944126451613
10879 1 14 fBodyGyrostdY 0.0832950551222034
10880 2 14 fBodyGyrostdY 0.646233637037037
10881 3 14 fBodyGyrostdY 0.0741391154937778
10882 4 14 fBodyGyrostdY -0.958227403148148
10883 5 14 fBodyGyrostdY -0.944306864
10884 6 14 fBodyGyrostdY -0.929955407058824
10885 1 15 fBodyGyrostdY -0.365361208555556
10886 2 15 fBodyGyrostdY -0.243612269004167
10887 3 15 fBodyGyrostdY -0.360972848571429
10888 4 15 fBodyGyrostdY -0.973456092372881
10889 5 15 fBodyGyrostdY -0.969442882075472
10890 6 15 fBodyGyrostdY -0.959991907083333
10891 1 16 fBodyGyrostdY -0.61194087745098
10892 2 16 fBodyGyrostdY -0.559600598431373
10893 3 16 fBodyGyrostdY -0.565214032765957
10894 4 16 fBodyGyrostdY -0.954343752463768
10895 5 16 fBodyGyrostdY -0.978402418717949
10896 6 16 fBodyGyrostdY -0.968135251857143
10897 1 17 fBodyGyrostdY -0.439238787704918
10898 2 17 fBodyGyrostdY -0.481154119791667
10899 3 17 fBodyGyrostdY -0.469390428043478
10900 4 17 fBodyGyrostdY -0.984813098125
10901 5 17 fBodyGyrostdY -0.983946584871795
10902 6 17 fBodyGyrostdY -0.970627806901408
10903 1 18 fBodyGyrostdY -0.460890661785714
10904 2 18 fBodyGyrostdY -0.443429836896552
10905 3 18 fBodyGyrostdY -0.607757979272727
10906 4 18 fBodyGyrostdY -0.985710087894737
10907 5 18 fBodyGyrostdY -0.978801848493151
10908 6 18 fBodyGyrostdY -0.983457774923077
10909 1 19 fBodyGyrostdY -0.133010285461538
10910 2 19 fBodyGyrostdY -0.149925160355
10911 3 19 fBodyGyrostdY -0.028489571974359
10912 4 19 fBodyGyrostdY -0.955598610136986
10913 5 19 fBodyGyrostdY -0.966967238082192
10914 6 19 fBodyGyrostdY -0.959831365783133
10915 1 20 fBodyGyrostdY 0.107704805445098
10916 2 20 fBodyGyrostdY -0.079046721372549
10917 3 20 fBodyGyrostdY -0.159961424355556
10918 4 20 fBodyGyrostdY -0.958015696363636
10919 5 20 fBodyGyrostdY -0.901237499589041
10920 6 20 fBodyGyrostdY -0.973092518088235
10921 1 21 fBodyGyrostdY -0.419400879423077
10922 2 21 fBodyGyrostdY -0.478299637021277
10923 3 21 fBodyGyrostdY -0.388418746666667
10924 4 21 fBodyGyrostdY -0.974723217647059
10925 5 21 fBodyGyrostdY -0.954080913707865
10926 6 21 fBodyGyrostdY -0.946599855444444
10927 1 22 fBodyGyrostdY -0.481624411086957
10928 2 22 fBodyGyrostdY -0.473882071666667
10929 3 22 fBodyGyrostdY -0.570339899444444
10930 4 22 fBodyGyrostdY -0.946107943548387
10931 5 22 fBodyGyrostdY -0.962172736666667
10932 6 22 fBodyGyrostdY -0.960711254583333
10933 1 23 fBodyGyrostdY 0.286581518449153
10934 2 23 fBodyGyrostdY -0.301619977058824
10935 3 23 fBodyGyrostdY 0.12605231802963
10936 4 23 fBodyGyrostdY -0.943733421029412
10937 5 23 fBodyGyrostdY -0.945871186029412
10938 6 23 fBodyGyrostdY -0.954997309583333
10939 1 24 fBodyGyrostdY -0.495896271896552
10940 2 24 fBodyGyrostdY -0.586177824237288
10941 3 24 fBodyGyrostdY -0.523412701636364
10942 4 24 fBodyGyrostdY -0.976252427794118
10943 5 24 fBodyGyrostdY -0.965798055507246
10944 6 24 fBodyGyrostdY -0.95779294875
10945 1 25 fBodyGyrostdY -0.567201282027027
10946 2 25 fBodyGyrostdY -0.349362687538462
10947 3 25 fBodyGyrostdY -0.470641125
10948 4 25 fBodyGyrostdY -0.979828883230769
10949 5 25 fBodyGyrostdY -0.975960666081081
10950 6 25 fBodyGyrostdY -0.932293334794521
10951 1 26 fBodyGyrostdY -0.587939604576271
10952 2 26 fBodyGyrostdY -0.598236639818182
10953 3 26 fBodyGyrostdY -0.4975063388
10954 4 26 fBodyGyrostdY -0.969488188974359
10955 5 26 fBodyGyrostdY -0.981740873108108
10956 6 26 fBodyGyrostdY -0.977491843421053
10957 1 27 fBodyGyrostdY -0.530943838421053
10958 2 27 fBodyGyrostdY -0.587869474313725
10959 3 27 fBodyGyrostdY -0.543033246590909
10960 4 27 fBodyGyrostdY -0.981037690285714
10961 5 27 fBodyGyrostdY -0.98185775725
10962 6 27 fBodyGyrostdY -0.983052318513513
10963 1 28 fBodyGyrostdY -0.497470739444444
10964 2 28 fBodyGyrostdY -0.459989315686274
10965 3 28 fBodyGyrostdY -0.293108364565217
10966 4 28 fBodyGyrostdY -0.953207017222222
10967 5 28 fBodyGyrostdY -0.936101609113924
10968 6 28 fBodyGyrostdY -0.957552988125
10969 1 29 fBodyGyrostdY -0.0941359695075472
10970 2 29 fBodyGyrostdY 0.234346783653061
10971 3 29 fBodyGyrostdY -0.354872689583333
10972 4 29 fBodyGyrostdY -0.987259808666667
10973 5 29 fBodyGyrostdY -0.989643721230769
10974 6 29 fBodyGyrostdY -0.992240785652174
10975 1 30 fBodyGyrostdY 0.0955456046230769
10976 2 30 fBodyGyrostdY 0.0449545535584615
10977 3 30 fBodyGyrostdY -0.255732054951613
10978 4 30 fBodyGyrostdY -0.973804950806452
10979 5 30 fBodyGyrostdY -0.939469774067797
10980 6 30 fBodyGyrostdY -0.965134152428571
10981 1 1 fBodyGyrostdZ -0.436562227473684
10982 2 1 fBodyGyrostdZ -0.57170784
10983 3 1 fBodyGyrostdZ -0.238443565306122
10984 4 1 fBodyGyrostdZ -0.94391784106383
10985 5 1 fBodyGyrostdZ -0.98234533
10986 6 1 fBodyGyrostdZ -0.9165825082
10987 1 2 fBodyGyrostdZ -0.559856635084746
10988 2 2 fBodyGyrostdZ -0.218072471479167
10989 3 2 fBodyGyrostdZ -0.422987665106383
10990 4 2 fBodyGyrostdZ -0.963522659782609
10991 5 2 fBodyGyrostdZ -0.969754295740741
10992 6 2 fBodyGyrostdZ -0.963174222291667
10993 1 3 fBodyGyrostdZ -0.545896388103448
10994 2 3 fBodyGyrostdZ -0.561097649661017
10995 3 3 fBodyGyrostdZ -0.548164313265306
10996 4 3 fBodyGyrostdZ -0.930633150769231
10997 5 3 fBodyGyrostdZ -0.919743846065574
10998 6 3 fBodyGyrostdZ -0.967256854193548
10999 1 4 fBodyGyrostdZ -0.716458475166667
11000 2 4 fBodyGyrostdZ -0.424533512307692
11001 3 4 fBodyGyrostdZ -0.621658471333333
11002 4 4 fBodyGyrostdZ -0.9328683544
11003 5 4 fBodyGyrostdZ -0.91665163125
11004 6 4 fBodyGyrostdZ -0.965807466666667
11005 1 5 fBodyGyrostdZ -0.420367075178571
11006 2 5 fBodyGyrostdZ -0.380378006808511
11007 3 5 fBodyGyrostdZ -0.374705187021277
11008 4 5 fBodyGyrostdZ -0.947346476590909
11009 5 5 fBodyGyrostdZ -0.91678935625
11010 6 5 fBodyGyrostdZ -0.963305738076923
11011 1 6 fBodyGyrostdZ -0.512209233508772
11012 2 6 fBodyGyrostdZ -0.309998085098039
11013 3 6 fBodyGyrostdZ -0.275667262770833
11014 4 6 fBodyGyrostdZ -0.947326797818182
11015 5 6 fBodyGyrostdZ -0.95445570245614
11016 6 6 fBodyGyrostdZ -0.947136774385965
11017 1 7 fBodyGyrostdZ -0.463270018245614
11018 2 7 fBodyGyrostdZ -0.393062890647059
11019 3 7 fBodyGyrostdZ -0.495120053191489
11020 4 7 fBodyGyrostdZ -0.939826018125
11021 5 7 fBodyGyrostdZ -0.954339406415094
11022 6 7 fBodyGyrostdZ -0.9588764125
11023 1 8 fBodyGyrostdZ -0.1429742348125
11024 2 8 fBodyGyrostdZ 0.263202878429268
11025 3 8 fBodyGyrostdZ -0.268253406210526
11026 4 8 fBodyGyrostdZ -0.962632253913044
11027 5 8 fBodyGyrostdZ -0.975976456111111
11028 6 8 fBodyGyrostdZ -0.970671966481481
11029 1 9 fBodyGyrostdZ -0.342367223269231
11030 2 9 fBodyGyrostdZ -0.165554554220408
11031 3 9 fBodyGyrostdZ -0.356561471714286
11032 4 9 fBodyGyrostdZ -0.9341874784
11033 5 9 fBodyGyrostdZ -0.944942811777778
11034 6 9 fBodyGyrostdZ -0.965686312
11035 1 10 fBodyGyrostdZ -0.273292866226415
11036 2 10 fBodyGyrostdZ -0.403822082765957
11037 3 10 fBodyGyrostdZ -0.1503916379
11038 4 10 fBodyGyrostdZ -0.962418559814815
11039 5 10 fBodyGyrostdZ -0.958901257272727
11040 6 10 fBodyGyrostdZ -0.975298797068965
11041 1 11 fBodyGyrostdZ -0.498554639491525
11042 2 11 fBodyGyrostdZ -0.729928728518519
11043 3 11 fBodyGyrostdZ -0.397220471086957
11044 4 11 fBodyGyrostdZ -0.956802766792453
11045 5 11 fBodyGyrostdZ -0.98230878106383
11046 6 11 fBodyGyrostdZ -0.963183902982456
11047 1 12 fBodyGyrostdZ -0.4222565212
11048 2 12 fBodyGyrostdZ -0.396095719423077
11049 3 12 fBodyGyrostdZ -0.448512990434783
11050 4 12 fBodyGyrostdZ -0.954769877647059
11051 5 12 fBodyGyrostdZ -0.954335764426229
11052 6 12 fBodyGyrostdZ -0.956424382333333
11053 1 13 fBodyGyrostdZ -0.455333900526316
11054 2 13 fBodyGyrostdZ -0.272525011818182
11055 3 13 fBodyGyrostdZ -0.427008254255319
11056 4 13 fBodyGyrostdZ -0.969451754693878
11057 5 13 fBodyGyrostdZ -0.97553326754386
11058 6 13 fBodyGyrostdZ -0.969797214516129
11059 1 14 fBodyGyrostdZ -0.180232949016949
11060 2 14 fBodyGyrostdZ 0.522454216314815
11061 3 14 fBodyGyrostdZ 0.182794696328889
11062 4 14 fBodyGyrostdZ -0.956028807962963
11063 5 14 fBodyGyrostdZ -0.950162705166667
11064 6 14 fBodyGyrostdZ -0.957790479803922
11065 1 15 fBodyGyrostdZ -0.543997593703704
11066 2 15 fBodyGyrostdZ -0.523744300833333
11067 3 15 fBodyGyrostdZ -0.3436733
11068 4 15 fBodyGyrostdZ -0.966228648305085
11069 5 15 fBodyGyrostdZ -0.971282183584906
11070 6 15 fBodyGyrostdZ -0.960015831111111
11071 1 16 fBodyGyrostdZ -0.403219791372549
11072 2 16 fBodyGyrostdZ -0.387309489901961
11073 3 16 fBodyGyrostdZ -0.521100818723404
11074 4 16 fBodyGyrostdZ -0.964270052318841
11075 5 16 fBodyGyrostdZ -0.983527402051282
11076 6 16 fBodyGyrostdZ -0.985730995857143
11077 1 17 fBodyGyrostdZ -0.438768699508197
11078 2 17 fBodyGyrostdZ -0.2778914704375
11079 3 17 fBodyGyrostdZ -0.540949520217391
11080 4 17 fBodyGyrostdZ -0.9809696453125
11081 5 17 fBodyGyrostdZ -0.986725274871795
11082 6 17 fBodyGyrostdZ -0.978357126056338
11083 1 18 fBodyGyrostdZ -0.54840977125
11084 2 18 fBodyGyrostdZ -0.466022431206897
